area,year,rainfall_mm,temp_c,item,pesticides_log,yield_log
Mauritania,2006,92.0,27.82,Potatoes,0.9932517730102833,10.873375921759074
Mauritania,2006,92.0,27.82,"Rice, paddy",0.9932517730102833,10.710186607780189
Mauritania,2006,92.0,27.82,Sorghum,0.9932517730102833,8.303504798872783
Mauritania,2006,92.0,27.82,Sweet potatoes,0.9932517730102833,9.210440366976517
Mauritania,2006,92.0,27.82,Wheat,0.9932517730102833,9.953562605168434
Mauritania,2006,92.0,27.82,Yams,0.9932517730102833,11.038479985296988
Mauritania,2007,92.0,27.88,Maize,2.379546134130174,8.87024156729927
Mauritania,2007,92.0,27.88,Potatoes,2.379546134130174,10.882414998258257
Mauritania,2007,92.0,27.88,"Rice, paddy",2.379546134130174,10.762615164676909
Mauritania,2007,92.0,27.88,Sorghum,2.379546134130174,8.28828304520769
Mauritania,2007,92.0,27.88,Sweet potatoes,2.379546134130174,9.211140052146748
Mauritania,2007,92.0,27.88,Wheat,2.379546134130174,9.90353755128617
Mauritania,2007,92.0,27.88,Yams,2.379546134130174,11.046100777530508
Mauritania,2008,92.0,28.14,Maize,2.9025198918318122,8.862200330487287
Mauritania,2008,92.0,28.14,Potatoes,2.9025198918318122,10.893233186217124
Mauritania,2008,92.0,28.14,"Rice, paddy",2.9025198918318122,10.771260083255557
Mauritania,2008,92.0,28.14,Sorghum,2.9025198918318122,8.388450315523512
Mauritania,2008,92.0,28.14,Sweet potatoes,2.9025198918318122,9.211040127090456
Mauritania,2008,92.0,28.14,Wheat,2.9025198918318122,9.90353755128617
Mauritania,2008,92.0,28.14,Yams,2.9025198918318122,11.046180520439412
Mauritania,2009,92.0,27.57,Maize,1.665818245870208,8.620291149419804
Mauritania,2009,92.0,27.57,Potatoes,1.665818245870208,10.897313234903
Mauritania,2009,92.0,27.57,"Rice, paddy",1.665818245870208,10.59400628174238
Mauritania,2009,92.0,27.57,Sorghum,1.665818245870208,8.497602541651233
Mauritania,2009,92.0,27.57,Sweet potatoes,1.665818245870208,9.21094019204815
Mauritania,2009,92.0,27.57,Wheat,1.665818245870208,9.892477160016076
Mauritania,2009,92.0,27.57,Yams,1.665818245870208,11.04621241582256
Mauritania,2010,92.0,28.7,Maize,4.22814675151123,9.058703197313223
Mauritania,2010,92.0,28.7,Potatoes,4.22814675151123,10.842791438719283
Mauritania,2010,92.0,28.7,"Rice, paddy",4.22814675151123,10.864961952985604
Mauritania,2010,92.0,28.7,Sorghum,4.22814675151123,8.536014945656826
Mauritania,2010,92.0,28.7,Sweet potatoes,4.22814675151123,9.21094019204815
Mauritania,2010,92.0,28.7,Wheat,4.22814675151123,9.943717371755195
Mauritania,2010,92.0,28.7,Yams,4.22814675151123,11.046228363132647
Mauritania,2011,92.0,27.87,Maize,2.66374994220563,8.796641458940915
Mauritania,2011,92.0,27.87,Potatoes,2.66374994220563,10.923182888519593
Mauritania,2011,92.0,27.87,"Rice, paddy",2.66374994220563,10.838776666819598
Mauritania,2011,92.0,27.87,Sorghum,2.66374994220563,7.935229539816907
Mauritania,2011,92.0,27.87,Sweet potatoes,2.66374994220563,9.210840247017833
Mauritania,2011,92.0,27.87,Wheat,2.66374994220563,9.681530796701484
Mauritania,2011,92.0,27.87,Yams,2.66374994220563,11.046180520439412
Mauritania,2012,92.0,27.77,Maize,3.3109079103146946,8.840001065843392
Mauritania,2012,92.0,27.77,Potatoes,3.3109079103146946,10.953329676834809
Mauritania,2012,92.0,27.77,"Rice, paddy",3.3109079103146946,10.815549355080247
Mauritania,2012,92.0,27.77,Sorghum,3.3109079103146946,8.532081803909987
Mauritania,2012,92.0,27.77,Sweet potatoes,3.3109079103146946,9.210440366976517
Mauritania,2012,92.0,27.77,Wheat,3.3109079103146946,9.965475949870196
Mauritania,2012,92.0,27.77,Yams,3.3109079103146946,11.063994244741828
Mauritania,2013,92.0,28.24,Maize,3.3109079103146946,8.462103225098277
Mauritania,2013,92.0,28.24,Potatoes,3.3109079103146946,11.048633493109792
Mauritania,2013,92.0,28.24,"Rice, paddy",3.3109079103146946,10.810192487106686
Mauritania,2013,92.0,28.24,Sorghum,3.3109079103146946,8.485496104672983
Mauritania,2013,92.0,28.24,Sweet potatoes,3.3109079103146946,9.210440366976517
Mauritania,2013,92.0,28.24,Wheat,3.3109079103146946,9.960482064055936
Mauritania,2013,92.0,28.24,Yams,3.3109079103146946,11.022310881820369
Mauritius,1990,2041.0,23.84,Cassava,6.7912214627261855,11.818312377665455
Mauritius,1990,2041.0,23.84,Maize,6.7912214627261855,10.640436284325322
Mauritius,1990,2041.0,23.84,Potatoes,6.7912214627261855,12.106799122045105
Mauritius,1990,2041.0,23.84,"Rice, paddy",6.7912214627261855,11.056177588734903
Mauritius,1990,2041.0,23.84,Sweet potatoes,6.7912214627261855,11.232973438580357
Mauritius,1991,2041.0,24.14,Cassava,6.671311166053628,11.818312377665455
Mauritius,1991,2041.0,24.14,Maize,6.671311166053628,10.523902736929974
Mauritius,1991,2041.0,24.14,Potatoes,6.671311166053628,12.193088717971879
Mauritius,1991,2041.0,24.14,"Rice, paddy",6.671311166053628,10.819798284210286
Mauritius,1991,2041.0,24.14,Sweet potatoes,6.671311166053628,11.232642617280389
Mauritius,1992,2041.0,23.81,Cassava,6.535038057333775,11.849404844423074
Mauritius,1992,2041.0,23.81,Maize,6.535038057333775,10.699507156016702
Mauritius,1992,2041.0,23.81,Potatoes,6.535038057333775,12.165953528933347
Mauritius,1992,2041.0,23.81,"Rice, paddy",6.535038057333775,10.819798284210286
Mauritius,1992,2041.0,23.81,Sweet potatoes,6.535038057333775,11.608244735642321
Mauritius,1993,2041.0,23.91,Cassava,6.377220023595735,12.057044655626601
Mauritius,1993,2041.0,23.91,Maize,6.377220023595735,10.65563450614867
Mauritius,1993,2041.0,23.91,Potatoes,6.377220023595735,12.210443081247709
Mauritius,1993,2041.0,23.91,Sweet potatoes,6.377220023595735,11.686290363721291
Mauritius,1994,2041.0,24.17,Cassava,6.189741470692064,12.02375908870422
Mauritius,1994,2041.0,24.17,Maize,6.189741470692064,10.526453655972313
Mauritius,1994,2041.0,24.17,Potatoes,6.189741470692064,12.076630025328452
Mauritius,1994,2041.0,24.17,Sweet potatoes,6.189741470692064,11.813037464800539
Mauritius,1995,2041.0,24.02,Cassava,6.204194060073319,11.849404844423074
Mauritius,1995,2041.0,24.02,Maize,6.204194060073319,10.559296247440706
Mauritius,1995,2041.0,24.02,Potatoes,6.204194060073319,12.198347886254288
Mauritius,1995,2041.0,24.02,Sweet potatoes,6.204194060073319,11.775297421715827
Mauritius,1996,2041.0,23.89,Cassava,6.251152155602805,11.849404844423074
Mauritius,1996,2041.0,23.89,Maize,6.251152155602805,10.79277700890734
Mauritius,1996,2041.0,23.89,Potatoes,6.251152155602805,12.185517835415412
Mauritius,1996,2041.0,23.89,Sweet potatoes,6.251152155602805,11.918397239722838
Mauritius,1997,2041.0,24.1,Cassava,6.3017944601011076,11.943713881047557
Mauritius,1997,2041.0,24.1,Maize,6.3017944601011076,10.828460484793117
Mauritius,1997,2041.0,24.1,Potatoes,6.3017944601011076,12.281903418524221
Mauritius,1997,2041.0,24.1,Sweet potatoes,6.3017944601011076,11.921565527572037
Mauritius,1998,2041.0,24.41,Cassava,6.286835732419073,11.918397239722838
Mauritius,1998,2041.0,24.41,Maize,6.286835732419073,10.85516473308054
Mauritius,1998,2041.0,24.41,Potatoes,6.286835732419073,12.078517644362579
Mauritius,1998,2041.0,24.41,Sweet potatoes,6.286835732419073,11.684784142914062
Mauritius,1999,2041.0,24.11,Cassava,6.220291914890489,11.840436238789916
Mauritius,1999,2041.0,24.11,Maize,6.220291914890489,10.800085651064547
Mauritius,1999,2041.0,24.11,Potatoes,6.220291914890489,12.38748545620609
Mauritius,1999,2041.0,24.11,Sweet potatoes,6.220291914890489,11.64646810753147
Mauritius,2000,2041.0,24.0,Cassava,6.285364746872992,11.92504173829169
Mauritius,2000,2041.0,24.0,Maize,6.285364746872992,11.39640288460621
Mauritius,2000,2041.0,24.0,Potatoes,6.285364746872992,12.312938527555277
Mauritius,2000,2041.0,24.0,Sweet potatoes,6.285364746872992,11.817656376521567
Mauritius,2001,2041.0,24.49,Cassava,6.403839063517081,11.87114521508124
Mauritius,2001,2041.0,24.49,Maize,6.403839063517081,11.184949036550263
Mauritius,2001,2041.0,24.49,Potatoes,6.403839063517081,12.254315040653912
Mauritius,2001,2041.0,24.49,Sweet potatoes,6.403839063517081,11.813037464800539
Mauritius,2002,2041.0,24.4,Cassava,6.409928141001803,11.587039865674715
Mauritius,2002,2041.0,24.4,Maize,6.409928141001803,11.259747873506827
Mauritius,2002,2041.0,24.4,Potatoes,6.409928141001803,12.301914502151146
Mauritius,2002,2041.0,24.4,Sweet potatoes,6.409928141001803,11.63273311637494
Mauritius,2004,2041.0,24.25,Cassava,6.54952197857932,12.141539457711714
Mauritius,2004,2041.0,24.25,Maize,6.54952197857932,11.078103634201065
Mauritius,2004,2041.0,24.25,Potatoes,6.54952197857932,12.129585691996757
Mauritius,2004,2041.0,24.25,Sweet potatoes,6.54952197857932,11.592974326470983
Mauritius,2005,2041.0,24.16,Cassava,6.549979729599372,11.899166978110634
Mauritius,2005,2041.0,24.16,Maize,6.549979729599372,11.230536028445309
Mauritius,2005,2041.0,24.16,Potatoes,6.549979729599372,12.27048772154871
Mauritius,2005,2041.0,24.16,Sweet potatoes,6.549979729599372,11.485698142715744
Mauritius,2006,2041.0,24.32,Cassava,6.437687647688314,12.009370177340452
Mauritius,2006,2041.0,24.32,Maize,6.437687647688314,11.263591930565777
Mauritius,2006,2041.0,24.32,Potatoes,6.437687647688314,12.380471231653463
Mauritius,2006,2041.0,24.32,Sweet potatoes,6.437687647688314,11.161181202361705
Mauritius,2007,2041.0,24.28,Cassava,6.469436346002895,11.857769701254927
Mauritius,2007,2041.0,24.28,Maize,6.469436346002895,11.456757149056818
Mauritius,2007,2041.0,24.28,Potatoes,6.469436346002895,12.436862886252896
Mauritius,2007,2041.0,24.28,Sweet potatoes,6.469436346002895,11.52551587210952
Mauritius,2008,2041.0,24.19,Cassava,6.66226386400402,11.823090393224069
Mauritius,2008,2041.0,24.19,Maize,6.66226386400402,11.230708431949505
Mauritius,2008,2041.0,24.19,Potatoes,6.66226386400402,12.343418628345626
Mauritius,2008,2041.0,24.19,"Rice, paddy",6.66226386400402,10.331659563179363
Mauritius,2008,2041.0,24.19,Sweet potatoes,6.66226386400402,11.631028449437531
Mauritius,2009,2041.0,24.58,Cassava,6.620619723829234,11.895926808094103
Mauritius,2009,2041.0,24.58,Maize,6.620619723829234,11.289794413577894
Mauritius,2009,2041.0,24.58,Potatoes,6.620619723829234,12.350592814784877
Mauritius,2009,2041.0,24.58,"Rice, paddy",6.620619723829234,10.292620006023395
Mauritius,2009,2041.0,24.58,Sweet potatoes,6.620619723829234,11.723008092549573
Mauritius,2010,2041.0,24.67,Cassava,6.596408731891645,11.791011643748563
Mauritius,2010,2041.0,24.67,Maize,6.596408731891645,11.132162725502406
Mauritius,2010,2041.0,24.67,Potatoes,6.596408731891645,12.224158113076559
Mauritius,2010,2041.0,24.67,"Rice, paddy",6.596408731891645,10.252558660448129
Mauritius,2010,2041.0,24.67,Sweet potatoes,6.596408731891645,11.645216088158618
Mauritius,2011,2041.0,24.52,Cassava,6.532305179717071,11.736077016252437
Mauritius,2011,2041.0,24.52,Maize,6.532305179717071,11.217480001900613
Mauritius,2011,2041.0,24.52,Potatoes,6.532305179717071,12.270290802856739
Mauritius,2011,2041.0,24.52,"Rice, paddy",6.532305179717071,10.17861615891629
Mauritius,2011,2041.0,24.52,Sweet potatoes,6.532305179717071,12.071226102760408
Mauritius,2012,2041.0,24.37,Cassava,6.458197207563349,11.736077016252437
Mauritius,2012,2041.0,24.37,Maize,6.458197207563349,11.173360450638768
Mauritius,2012,2041.0,24.37,Potatoes,6.458197207563349,12.360324748785331
Mauritius,2012,2041.0,24.37,"Rice, paddy",6.458197207563349,10.199658492383815
Mauritius,2012,2041.0,24.37,Sweet potatoes,6.458197207563349,11.934926432385152
Mauritius,2013,2041.0,24.31,Cassava,6.511403517890506,11.827940563489648
Mauritius,2013,2041.0,24.31,Maize,6.511403517890506,11.126645146276898
Mauritius,2013,2041.0,24.31,Potatoes,6.511403517890506,12.371701484243452
Mauritius,2013,2041.0,24.31,"Rice, paddy",6.511403517890506,9.96415923206886
Mauritius,2013,2041.0,24.31,Sweet potatoes,6.511403517890506,11.798480276405835
Mexico,1990,758.0,16.0,Cassava,10.44784262875747,11.23195415820989
Mexico,1990,758.0,16.0,Maize,10.44784262875747,9.900633483553221
Mexico,1990,758.0,16.0,Potatoes,10.44784262875747,11.971975572835404
Mexico,1990,758.0,16.0,"Rice, paddy",10.44784262875747,10.52993387579382
Mexico,1990,758.0,16.0,Sorghum,10.44784262875747,10.40089353434265
Mexico,1990,758.0,16.0,Soybeans,10.44784262875747,9.910761036502626
Mexico,1990,758.0,16.0,Sweet potatoes,10.44784262875747,12.028989345084323
Mexico,1990,758.0,16.0,Wheat,10.44784262875747,10.648847604543008
Mexico,1990,758.0,21.46,Cassava,10.44784262875747,11.23195415820989
Mexico,1990,758.0,21.46,Maize,10.44784262875747,9.900633483553221
Mexico,1990,758.0,21.46,Potatoes,10.44784262875747,11.971975572835404
Mexico,1990,758.0,21.46,"Rice, paddy",10.44784262875747,10.52993387579382
Mexico,1990,758.0,21.46,Sorghum,10.44784262875747,10.40089353434265
Mexico,1990,758.0,21.46,Soybeans,10.44784262875747,9.910761036502626
Mexico,1990,758.0,21.46,Sweet potatoes,10.44784262875747,12.028989345084323
Mexico,1990,758.0,21.46,Wheat,10.44784262875747,10.648847604543008
Mexico,1990,758.0,24.79,Cassava,10.44784262875747,11.23195415820989
Mexico,1990,758.0,24.79,Maize,10.44784262875747,9.900633483553221
Mexico,1990,758.0,24.79,Potatoes,10.44784262875747,11.971975572835404
Mexico,1990,758.0,24.79,"Rice, paddy",10.44784262875747,10.52993387579382
Mexico,1990,758.0,24.79,Sorghum,10.44784262875747,10.40089353434265
Mexico,1990,758.0,24.79,Soybeans,10.44784262875747,9.910761036502626
Mexico,1990,758.0,24.79,Sweet potatoes,10.44784262875747,12.028989345084323
Mexico,1990,758.0,24.79,Wheat,10.44784262875747,10.648847604543008
Mexico,1990,758.0,19.63,Cassava,10.44784262875747,11.23195415820989
Mexico,1990,758.0,19.63,Maize,10.44784262875747,9.900633483553221
Mexico,1990,758.0,19.63,Potatoes,10.44784262875747,11.971975572835404
Mexico,1990,758.0,19.63,"Rice, paddy",10.44784262875747,10.52993387579382
Mexico,1990,758.0,19.63,Sorghum,10.44784262875747,10.40089353434265
Mexico,1990,758.0,19.63,Soybeans,10.44784262875747,9.910761036502626
Mexico,1990,758.0,19.63,Sweet potatoes,10.44784262875747,12.028989345084323
Mexico,1990,758.0,19.63,Wheat,10.44784262875747,10.648847604543008
Mexico,1990,758.0,22.63,Cassava,10.44784262875747,11.23195415820989
Mexico,1990,758.0,22.63,Maize,10.44784262875747,9.900633483553221
Mexico,1990,758.0,22.63,Potatoes,10.44784262875747,11.971975572835404
Mexico,1990,758.0,22.63,"Rice, paddy",10.44784262875747,10.52993387579382
Mexico,1990,758.0,22.63,Sorghum,10.44784262875747,10.40089353434265
Mexico,1990,758.0,22.63,Soybeans,10.44784262875747,9.910761036502626
Mexico,1990,758.0,22.63,Sweet potatoes,10.44784262875747,12.028989345084323
Mexico,1990,758.0,22.63,Wheat,10.44784262875747,10.648847604543008
Mexico,1990,758.0,19.27,Cassava,10.44784262875747,11.23195415820989
Mexico,1990,758.0,19.27,Maize,10.44784262875747,9.900633483553221
Mexico,1990,758.0,19.27,Potatoes,10.44784262875747,11.971975572835404
Mexico,1990,758.0,19.27,"Rice, paddy",10.44784262875747,10.52993387579382
Mexico,1990,758.0,19.27,Sorghum,10.44784262875747,10.40089353434265
Mexico,1990,758.0,19.27,Soybeans,10.44784262875747,9.910761036502626
Mexico,1990,758.0,19.27,Sweet potatoes,10.44784262875747,12.028989345084323
Mexico,1990,758.0,19.27,Wheat,10.44784262875747,10.648847604543008
Mexico,1990,758.0,16.69,Cassava,10.44784262875747,11.23195415820989
Mexico,1990,758.0,16.69,Maize,10.44784262875747,9.900633483553221
Mexico,1990,758.0,16.69,Potatoes,10.44784262875747,11.971975572835404
Mexico,1990,758.0,16.69,"Rice, paddy",10.44784262875747,10.52993387579382
Mexico,1990,758.0,16.69,Sorghum,10.44784262875747,10.40089353434265
Mexico,1990,758.0,16.69,Soybeans,10.44784262875747,9.910761036502626
Mexico,1990,758.0,16.69,Sweet potatoes,10.44784262875747,12.028989345084323
Mexico,1990,758.0,16.69,Wheat,10.44784262875747,10.648847604543008
Mexico,1991,758.0,16.42,Cassava,10.44784262875747,11.274376355068657
Mexico,1991,758.0,16.42,Maize,10.44784262875747,9.92896034850916
Mexico,1991,758.0,16.42,Potatoes,10.44784262875747,11.997522096518864
Mexico,1991,758.0,16.42,"Rice, paddy",10.44784262875747,10.620229181949702
Mexico,1991,758.0,16.42,Sorghum,10.44784262875747,10.348045160450388
Mexico,1991,758.0,16.42,Soybeans,10.44784262875747,9.962652285704099
Mexico,1991,758.0,16.42,Sweet potatoes,10.44784262875747,12.071678023287292
Mexico,1991,758.0,16.42,Wheat,10.44784262875747,10.627963812132798
Mexico,1991,758.0,21.2,Cassava,10.44784262875747,11.274376355068657
Mexico,1991,758.0,21.2,Maize,10.44784262875747,9.92896034850916
Mexico,1991,758.0,21.2,Potatoes,10.44784262875747,11.997522096518864
Mexico,1991,758.0,21.2,"Rice, paddy",10.44784262875747,10.620229181949702
Mexico,1991,758.0,21.2,Sorghum,10.44784262875747,10.348045160450388
Mexico,1991,758.0,21.2,Soybeans,10.44784262875747,9.962652285704099
Mexico,1991,758.0,21.2,Sweet potatoes,10.44784262875747,12.071678023287292
Mexico,1991,758.0,21.2,Wheat,10.44784262875747,10.627963812132798
Mexico,1991,758.0,24.46,Cassava,10.44784262875747,11.274376355068657
Mexico,1991,758.0,24.46,Maize,10.44784262875747,9.92896034850916
Mexico,1991,758.0,24.46,Potatoes,10.44784262875747,11.997522096518864
Mexico,1991,758.0,24.46,"Rice, paddy",10.44784262875747,10.620229181949702
Mexico,1991,758.0,24.46,Sorghum,10.44784262875747,10.348045160450388
Mexico,1991,758.0,24.46,Soybeans,10.44784262875747,9.962652285704099
Mexico,1991,758.0,24.46,Sweet potatoes,10.44784262875747,12.071678023287292
Mexico,1991,758.0,24.46,Wheat,10.44784262875747,10.627963812132798
Mexico,1991,758.0,19.36,Cassava,10.44784262875747,11.274376355068657
Mexico,1991,758.0,19.36,Maize,10.44784262875747,9.92896034850916
Mexico,1991,758.0,19.36,Potatoes,10.44784262875747,11.997522096518864
Mexico,1991,758.0,19.36,"Rice, paddy",10.44784262875747,10.620229181949702
Mexico,1991,758.0,19.36,Sorghum,10.44784262875747,10.348045160450388
Mexico,1991,758.0,19.36,Soybeans,10.44784262875747,9.962652285704099
Mexico,1991,758.0,19.36,Sweet potatoes,10.44784262875747,12.071678023287292
Mexico,1991,758.0,19.36,Wheat,10.44784262875747,10.627963812132798
Mexico,1991,758.0,22.5,Cassava,10.44784262875747,11.274376355068657
Mexico,1991,758.0,22.5,Maize,10.44784262875747,9.92896034850916
Mexico,1991,758.0,22.5,Potatoes,10.44784262875747,11.997522096518864
Mexico,1991,758.0,22.5,"Rice, paddy",10.44784262875747,10.620229181949702
Mexico,1991,758.0,22.5,Sorghum,10.44784262875747,10.348045160450388
Mexico,1991,758.0,22.5,Soybeans,10.44784262875747,9.962652285704099
Mexico,1991,758.0,22.5,Sweet potatoes,10.44784262875747,12.071678023287292
Mexico,1991,758.0,22.5,Wheat,10.44784262875747,10.627963812132798
Mexico,1991,758.0,19.69,Cassava,10.44784262875747,11.274376355068657
Mexico,1991,758.0,19.69,Maize,10.44784262875747,9.92896034850916
Mexico,1991,758.0,19.69,Potatoes,10.44784262875747,11.997522096518864
Mexico,1991,758.0,19.69,"Rice, paddy",10.44784262875747,10.620229181949702
Mexico,1991,758.0,19.69,Sorghum,10.44784262875747,10.348045160450388
Mexico,1991,758.0,19.69,Soybeans,10.44784262875747,9.962652285704099
Mexico,1991,758.0,19.69,Sweet potatoes,10.44784262875747,12.071678023287292
Mexico,1991,758.0,19.69,Wheat,10.44784262875747,10.627963812132798
Mexico,1991,758.0,16.13,Cassava,10.44784262875747,11.274376355068657
Mexico,1991,758.0,16.13,Maize,10.44784262875747,9.92896034850916
Mexico,1991,758.0,16.13,Potatoes,10.44784262875747,11.997522096518864
Mexico,1991,758.0,16.13,"Rice, paddy",10.44784262875747,10.620229181949702
Mexico,1991,758.0,16.13,Sorghum,10.44784262875747,10.348045160450388
Mexico,1991,758.0,16.13,Soybeans,10.44784262875747,9.962652285704099
Mexico,1991,758.0,16.13,Sweet potatoes,10.44784262875747,12.071678023287292
Mexico,1991,758.0,16.13,Wheat,10.44784262875747,10.627963812132798
Mexico,1992,758.0,15.71,Cassava,10.44784262875747,11.442449351165903
Mexico,1992,758.0,15.71,Maize,10.44784262875747,10.06266841688844
Mexico,1992,758.0,15.71,Potatoes,10.44784262875747,12.032784167358985
Mexico,1992,758.0,15.71,"Rice, paddy",10.44784262875747,10.682307714834224
Mexico,1992,758.0,15.71,Sorghum,10.44784262875747,10.569032265982456
Mexico,1992,758.0,15.71,Soybeans,10.44784262875747,9.819507938740854
Mexico,1992,758.0,15.71,Sweet potatoes,10.44784262875747,12.220616370971014
Mexico,1992,758.0,15.71,Wheat,10.44784262875747,10.584840453213362
Mexico,1992,758.0,21.0,Cassava,10.44784262875747,11.442449351165903
Mexico,1992,758.0,21.0,Maize,10.44784262875747,10.06266841688844
Mexico,1992,758.0,21.0,Potatoes,10.44784262875747,12.032784167358985
Mexico,1992,758.0,21.0,"Rice, paddy",10.44784262875747,10.682307714834224
Mexico,1992,758.0,21.0,Sorghum,10.44784262875747,10.569032265982456
Mexico,1992,758.0,21.0,Soybeans,10.44784262875747,9.819507938740854
Mexico,1992,758.0,21.0,Sweet potatoes,10.44784262875747,12.220616370971014
Mexico,1992,758.0,21.0,Wheat,10.44784262875747,10.584840453213362
Mexico,1992,758.0,24.87,Cassava,10.44784262875747,11.442449351165903
Mexico,1992,758.0,24.87,Maize,10.44784262875747,10.06266841688844
Mexico,1992,758.0,24.87,Potatoes,10.44784262875747,12.032784167358985
Mexico,1992,758.0,24.87,"Rice, paddy",10.44784262875747,10.682307714834224
Mexico,1992,758.0,24.87,Sorghum,10.44784262875747,10.569032265982456
Mexico,1992,758.0,24.87,Soybeans,10.44784262875747,9.819507938740854
Mexico,1992,758.0,24.87,Sweet potatoes,10.44784262875747,12.220616370971014
Mexico,1992,758.0,24.87,Wheat,10.44784262875747,10.584840453213362
Mexico,1992,758.0,19.97,Cassava,10.44784262875747,11.442449351165903
Mexico,1992,758.0,19.97,Maize,10.44784262875747,10.06266841688844
Mexico,1992,758.0,19.97,Potatoes,10.44784262875747,12.032784167358985
Mexico,1992,758.0,19.97,"Rice, paddy",10.44784262875747,10.682307714834224
Mexico,1992,758.0,19.97,Sorghum,10.44784262875747,10.569032265982456
Mexico,1992,758.0,19.97,Soybeans,10.44784262875747,9.819507938740854
Mexico,1992,758.0,19.97,Sweet potatoes,10.44784262875747,12.220616370971014
Mexico,1992,758.0,19.97,Wheat,10.44784262875747,10.584840453213362
Mexico,1992,758.0,21.92,Cassava,10.44784262875747,11.442449351165903
Mexico,1992,758.0,21.92,Maize,10.44784262875747,10.06266841688844
Mexico,1992,758.0,21.92,Potatoes,10.44784262875747,12.032784167358985
Mexico,1992,758.0,21.92,"Rice, paddy",10.44784262875747,10.682307714834224
Mexico,1992,758.0,21.92,Sorghum,10.44784262875747,10.569032265982456
Mexico,1992,758.0,21.92,Soybeans,10.44784262875747,9.819507938740854
Mexico,1992,758.0,21.92,Sweet potatoes,10.44784262875747,12.220616370971014
Mexico,1992,758.0,21.92,Wheat,10.44784262875747,10.584840453213362
Mexico,1992,758.0,19.14,Cassava,10.44784262875747,11.442449351165903
Mexico,1992,758.0,19.14,Maize,10.44784262875747,10.06266841688844
Mexico,1992,758.0,19.14,Potatoes,10.44784262875747,12.032784167358985
Mexico,1992,758.0,19.14,"Rice, paddy",10.44784262875747,10.682307714834224
Mexico,1992,758.0,19.14,Sorghum,10.44784262875747,10.569032265982456
Mexico,1992,758.0,19.14,Soybeans,10.44784262875747,9.819507938740854
Mexico,1992,758.0,19.14,Sweet potatoes,10.44784262875747,12.220616370971014
Mexico,1992,758.0,19.14,Wheat,10.44784262875747,10.584840453213362
Mexico,1992,758.0,17.33,Cassava,10.44784262875747,11.442449351165903
Mexico,1992,758.0,17.33,Maize,10.44784262875747,10.06266841688844
Mexico,1992,758.0,17.33,Potatoes,10.44784262875747,12.032784167358985
Mexico,1992,758.0,17.33,"Rice, paddy",10.44784262875747,10.682307714834224
Mexico,1992,758.0,17.33,Sorghum,10.44784262875747,10.569032265982456
Mexico,1992,758.0,17.33,Soybeans,10.44784262875747,9.819507938740854
Mexico,1992,758.0,17.33,Sweet potatoes,10.44784262875747,12.220616370971014
Mexico,1992,758.0,17.33,Wheat,10.44784262875747,10.584840453213362
Mexico,1993,758.0,16.23,Cassava,10.44784262875747,11.311298757118267
Mexico,1993,758.0,16.23,Maize,10.44784262875747,10.10242037513528
Mexico,1993,758.0,16.23,Potatoes,10.44784262875747,12.037251546070038
Mexico,1993,758.0,16.23,"Rice, paddy",10.44784262875747,10.793968047510466
Mexico,1993,758.0,16.23,Sorghum,10.44784262875747,10.289056028929835
Mexico,1993,758.0,16.23,Soybeans,10.44784262875747,9.948843254256925
Mexico,1993,758.0,16.23,Sweet potatoes,10.44784262875747,12.131763883988842
Mexico,1993,758.0,16.23,Wheat,10.44784262875747,10.616976430753988
Mexico,1993,758.0,21.04,Cassava,10.44784262875747,11.311298757118267
Mexico,1993,758.0,21.04,Maize,10.44784262875747,10.10242037513528
Mexico,1993,758.0,21.04,Potatoes,10.44784262875747,12.037251546070038
Mexico,1993,758.0,21.04,"Rice, paddy",10.44784262875747,10.793968047510466
Mexico,1993,758.0,21.04,Sorghum,10.44784262875747,10.289056028929835
Mexico,1993,758.0,21.04,Soybeans,10.44784262875747,9.948843254256925
Mexico,1993,758.0,21.04,Sweet potatoes,10.44784262875747,12.131763883988842
Mexico,1993,758.0,21.04,Wheat,10.44784262875747,10.616976430753988
Mexico,1993,758.0,24.75,Cassava,10.44784262875747,11.311298757118267
Mexico,1993,758.0,24.75,Maize,10.44784262875747,10.10242037513528
Mexico,1993,758.0,24.75,Potatoes,10.44784262875747,12.037251546070038
Mexico,1993,758.0,24.75,"Rice, paddy",10.44784262875747,10.793968047510466
Mexico,1993,758.0,24.75,Sorghum,10.44784262875747,10.289056028929835
Mexico,1993,758.0,24.75,Soybeans,10.44784262875747,9.948843254256925
Mexico,1993,758.0,24.75,Sweet potatoes,10.44784262875747,12.131763883988842
Mexico,1993,758.0,24.75,Wheat,10.44784262875747,10.616976430753988
Mexico,1993,758.0,19.73,Cassava,10.44784262875747,11.311298757118267
Mexico,1993,758.0,19.73,Maize,10.44784262875747,10.10242037513528
Mexico,1993,758.0,19.73,Potatoes,10.44784262875747,12.037251546070038
Mexico,1993,758.0,19.73,"Rice, paddy",10.44784262875747,10.793968047510466
Mexico,1993,758.0,19.73,Sorghum,10.44784262875747,10.289056028929835
Mexico,1993,758.0,19.73,Soybeans,10.44784262875747,9.948843254256925
Mexico,1993,758.0,19.73,Sweet potatoes,10.44784262875747,12.131763883988842
Mexico,1993,758.0,19.73,Wheat,10.44784262875747,10.616976430753988
Mexico,1993,758.0,22.11,Cassava,10.44784262875747,11.311298757118267
